	H1.1	H10.1	H11.1	H12.1	H15.1	H16.1	H17.1	H19.1	H20.1	H21.1	H23.1	H25.1	H26.1	H30.1	H31.1	H32.1	H33.1	H34.1	H36.1	H38.1	H39.1	H4.1	H40.1	H41.1	H42.1	H47.1	H5.1	H7.1	H8.1	H9.1	H1.2	H10.2	H11.2	H12.2	H15.2	H16.2	H17.2	H19.2	H20.2	H21.2	H23.2	H25.2	H26.2	H30.2	H31.2	H32.2	H33.2	H34.2	H36.2	H38.2	H39.2	H4.2	H40.2	H41.2	H42.2	H47.2	H5.2	H7.2	H8.2	H9.2	G1.1	G10.1	G11.1	G12.1	G13.1	G14.1	G15.1	G16.1	G17.1	G19.1	G2.1	G20.1	G21.1	G22.1	G23.1	G25.1	G26.1	G27.1	G3.1	G32.1	G33.1	G4.1	G5.1	G6.1	G7.1	G8.1	G9.1	G1.2	G10.2	G11.2	G12.2	G13.2	G14.2	G15.2	G16.2	G17.2	G19.2	G2.2	G20.2	G21.2	G22.2	G23.2	G25.2	G26.2	G27.2	G3.2	G32.2	G33.2	G4.2	G5.2	G6.2	G7.2	G8.2	G9.2
0	0.0019720071184647363	0.0010097440298884252	0.000932744231713309	0.0009706381946129605	0.0008121148425930379	0.0007063144511936746	0.0013545072396076684	0.0010008507231146495	0.0008132414848832773	0.0033423445564020778	0.0028774218300402846	0.0026311942698435875	0.002926927735163516	0.0024830583001396837	0.0019931662870159425	0.002328344024708971	0.005263666215955188	0.0014756744293290417	0.0024317883371431388	0.0021894336030461757	0.003092678969783005	0.0023418036870951685	0.0012786466017507634	0.0028436948421259167	0.0015108022359873175	0.0010149830836152771	0.0006631927996210325	0.0010363182439116327	0.001852280620514019	0.0007600950118764844	0.0011861270579304483	0.0021816739389131368	0.001398399074163384	0.0008043434546551411	0.0011493151996935151	0.000986679822397634	0.0011535688536409507	0.0024107055003443944	0.00320288259433491	0.0031993601279744115	0.7083031182015956	0.0033544182480352677	0.0026778882938026066	0.0009477325498744298	0.001915798327180988	0.004107296790223628	0.0032022604191193895	0.002770357178193359	0.003013512199863893	0.0025982615268329637	0.00297979797979799	0.0009599232061435087	0.0009721007096335204	0.011090225563909806	0.002583465818759938	0.0008376963350785376	0.011424255299060564	0.0020990969001708553	0.0011645239426122628	0.000816444145615219	0.001087521868646278	0.0014154281670205352	0.0009699321047526688	0.0008442171127774762	0.0005255613951266145	0.0	0.0013200997408693133	0.0018509254627313712	0.0016305959086866286	0.0013690592607080046	0.0018440588207480325	0.0009423668286876336	0.0013627819548872276	0.0014670916173420408	0.0026519988213338525	0.00046191510000461887	0.0010164949406274572	0.0007946896035901291	0.0010172939979654167	0.004435541565316949	0.0019479285442797626	0.0011753091062949588	0.0014448707089831187	0.0010719612229679394	0.0017890002044571693	0.0011049192928516546	0.001507585037218513	0.00076834421820976	0.0007000186671644616	0.0010162601626016292	0.0015688581654164943	0.0008001129571233648	0.0005624033369264657	0.0008817046289493052	0.001171932223253087	0.0	0.000878775264788865	0.014976902504254869	0.0018477996596158617	0.0012624491513536322	0.0025167362963708665	0.0012940950920245367	0.0019924010749698797	0.0013133208255159514	0.0016556291390728464	0.0017176392003435325	0.0019292604501607812	0.0014738743878666932	0.0008515872640393683	0.0011211855318319227	0.000766100071821883	0.0007621176709683989	0.0009493070058857081	0.001086853794537381
1	0.025443701601654878	0.01676175089614798	0.03465881197840003	0.016743508857073663	0.01953852768356204	0.01831708810095607	0.011349836524988404	0.015613271280588627	0.01592996555683138	0.02516588842467466	0.09965470938039575	0.3629586317789778	0.025635849818328824	0.012518752263204229	0.4693432042520869	0.014017581373247887	0.013424763376472937	0.01429559603412508	0.38480618646952724	0.014374107567824966	0.024082336240113734	0.1708520179372194	0.01460607848922997	0.014414591096293419	0.021251951452888336	0.008603189946834249	0.3323069635243947	0.3271939328277343	0.015466543181292074	0.28156769596199416	0.015988992740902607	0.015370884569615342	0.018372070595043206	0.06424693344057907	0.016569294128915016	0.024420325604341615	0.01691900985340081	0.018941257502706067	0.025723150835752412	0.03289342131573713	0.01450326323422775	0.07207207207207192	0.014011094108645865	0.01431076150310397	0.38998177655249805	0.013893818771867683	0.014598540145985474	0.0252795092510146	0.1338096626810543	0.01450302343159499	0.013939393939393986	0.36755459563234766	0.047438514630115565	0.01926691729323335	0.023847376788553455	0.021465968586387697	0.322569985365622	0.016109348303636896	0.015837525619526893	0.06363461723177409	0.009787696817816507	0.010568530313753322	0.01513094083414173	0.011372101107414252	0.0084567606306737	0.3086254015438466	0.021806092015841386	0.023261630815407896	0.029597786342524194	0.1777821239976529	0.009834980377322833	0.01324273385576835	0.02039473684210555	0.020134567713866715	0.022247323445634057	0.39516836805395095	0.01302961696622473	0.5761032161555711	0.008693239618977193	0.02251156579386683	0.020239452679589768	0.015608104931597205	0.013651537043495749	0.009507829977628694	0.040073604579840806	0.013259031514219878	0.01041175916329033	0.03572800614675393	0.016193765167071335	0.012795639320029648	0.016080796195519026	0.01473149150468323	0.566433894174437	0.017585108988488984	0.01435616973485037	0.01062269209368209	0.5702788955182451	0.03219061512278176	0.021833211767566543	0.02356571749193462	0.016409120652338106	0.014474693251533794	0.47307941803354586	0.017260787992495422	0.4545884578997149	0.035068467007014034	0.023151125401929536	0.018209480340417566	0.015423191559824186	0.024909817685483355	0.012880057457505483	0.031297632354435674	0.013812416935637098	0.01115206502220962
2	0.41407339714299	0.2486494673600222	0.3562101129111397	0.2974035428294066	0.24865045621745277	0.42788529453312335	0.27954226996730214	0.27698543762197664	0.26368159203979835	0.2066846891128008	0.23321503932476254	0.13394727866296502	0.1846487686717768	0.40768713465418	0.1255220197418385	0.23449750534568556	0.2178385165153539	0.4375374682960548	0.13627741841350272	0.3212279866730102	0.22693165686473	0.1656203288490278	0.3005803088423293	0.3310453030005862	0.24903056856523786	0.3183663605606531	0.13330175272382833	0.15299825710113482	0.3601759666589457	0.1381472684085522	0.3727760117663766	0.3463407378024565	0.3735654354325348	0.25598230444399445	0.3316732113782177	0.2481993093241211	0.2372506608988193	0.29322050575617103	0.19987989190271022	0.21115776844630707	0.057333212472806025	0.25742764040636124	0.16292081101759562	0.3094346775339966	0.19414980608382515	0.30510623193549874	0.27421709441958825	0.39541901652319555	0.14950908914163513	0.41704459561602103	0.24419191919191596	0.12258219342452752	0.2266452804510521	0.3098214285714245	0.2866653418123974	0.4156544502617765	0.12245668696596443	0.22035635831095673	0.4796907024408401	0.30583037172221383	0.3557142181663405	0.45086105213493477	0.1838021338506273	0.27591001638774176	0.37458193979932725	0.20098767799779169	0.30161834449713554	0.3032516258129038	0.2393023025990681	0.19225503618227785	0.26431509764054745	0.31460172601924097	0.44741541353383085	0.20357160924773224	0.11433061585305972	0.11252251836112626	0.2434505382802722	0.0728309648466714	0.4473781559234222	0.41994562884532555	0.3268244013682964	0.4912792064312889	0.35389367744506656	0.3562639821029051	0.2378347986096871	0.2530265180630258	0.40648261566003757	0.25533038801382774	0.5206272167257764	0.35162601626016016	0.3465215472863621	0.39229067633077197	0.12560341191357793	0.24579965711486332	0.406855803506028	0.5771156861753236	0.06692567411313023	0.18366156090444657	0.3524434719183032	0.5576752232664675	0.14974580963406714	0.10640337423312977	0.08553424149754474	0.19090056285177937	0.12284768211920644	0.25215897705042867	0.30086569379173456	0.27941805733846553	0.39012158773713973	0.2658184654382343	0.23610246588460373	0.2986485113301471	0.34512056198974367	0.2846139306303724
3	0.0026934731374152437	0.002827283283687592	0.0020618556701031	0.001407425382188795	0.00305737352505614	0.0016480670527852382	0.006165343297524555	0.0024520842716308955	0.0021048603138155374	0.0010813467682477297	0.03193938231344727	0.0017541295132290583	0.0019176423092450614	0.001758832962598937	0.0010914958238420664	0.0008077928248990302	0.003476917133474985	0.0010145261701637125	0.010067603715772592	0.0011899095668729182	0.005982559318596639	0.022122571001494843	0.001622897609914428	0.00259854873504609	0.002115123130382235	0.0009666505558240735	0.02145902415916632	0.002025531113100006	0.0015744385274369097	0.0019002375296912138	0.0015182426341509834	0.0021816739389131368	0.0026521361751374486	0.003167102352704615	0.0021549659994253476	0.005722742969906275	0.007161739966354264	0.0021155170717307883	0.004203783405064572	0.002049590081983613	0.0012237128353879613	0.0018688901667625118	0.0011476664116296838	0.0016111453347865277	0.0067753843278351815	0.0016226357689772424	0.0016953143395337913	0.0031166518254675266	0.004520268299795845	0.0012282690854119446	0.0023232323232323274	0.002831773458123356	0.004471663264314195	0.003148496240601524	0.0026331478537360924	0.0019371727748691172	0.01331256196006236	0.026653649011471856	0.0016769144773616618	0.010277591009509235	0.0011820889876589947	0.0015097900448219062	0.14670223084384096	0.0031285693002929956	0.0020544672718585807	0.007335666682648556	0.010316335011978737	0.014607303651826022	0.009684751457653957	0.02361627224721306	0.0029315806893943012	0.017160995932943204	0.0014567669172932454	0.001922395912379225	0.0036342206070130597	0.01593607095015933	0.001801968303839586	0.001308900523560212	0.0015259409969481208	0.0013354318691276834	0.0019954389965792588	0.008321188472568334	0.002391510139006541	0.0015846383296047768	0.003986914741361691	0.002305918524212151	0.0013662489399792743	0.015799077986938224	0.007606869516520477	0.1995103473762011	0.007599156738736115	0.007765802230903241	0.004967896142850453	0.011119275042860692	0.008496508618584912	0.003136223380039465	0.0034225983997039984	0.012448334548991063	0.01055190858254322	0.0015897507831860527	0.0014093723259676828	0.0021088957055214663	0.006672226855713092	0.001782363977485935	0.0011825922421948886	0.008588196001717674	0.0017313875834776193	0.002614938430086061	0.00950939111510628	0.010968119333138389	0.008762269571462781	0.008078447312265027	0.006882475792671384	0.012191664303941101
4	0.018325236881343143	0.01782198212753076	0.01845851742758974	0.016743508857073663	0.030000477714613543	0.06418043979846504	0.12153199439514312	0.04378721913626575	0.10117680826636082	0.017350700417793165	0.054383272587761274	0.016810407835111906	0.10567218409366227	0.025865190626455065	0.011674259681093391	0.1512948443810883	0.03674908248020096	0.040903850587964016	0.021351101600116783	0.06387434554973842	0.028696004867167103	0.04040857000498257	0.03796596832890743	0.026083545793292875	0.08032431887999247	0.013533107781537152	0.013737565135007115	0.009279758820481446	0.04311183144246352	0.029026128266033326	0.05978080371969461	0.015073383577945338	0.014562638634391159	0.025035190026141373	0.022124317594100298	0.05204736063147505	0.04023071377072813	0.01864606907409244	0.1516865178660793	0.01929614077184572	0.006481145757795499	0.023001725129384865	0.17033282325937213	0.0819788655641384	0.01074716134760067	0.0780893463820295	0.03244643277607745	0.03838923518353661	0.040682414698162424	0.05319349962207116	0.01818181818181832	0.024574034077273942	0.10445222125012205	0.02199248120300771	0.015500794912559745	0.010837696335078582	0.01005523296983432	0.02235782279716875	0.04485746226942438	0.014984151378349981	0.04038015981843126	0.04298183533852329	0.042919495635305456	0.015146248199831217	0.016722408026756008	0.010835690655415533	0.018481396372170483	0.017708854427213736	0.025051882597094746	0.022393897907295283	0.1007139817485466	0.01840095228647959	0.021663533834586725	0.053220013153235206	0.19025635988606215	0.011316919950113238	0.02897010580788266	0.011499626028421844	0.06358087487283844	0.019554538083655412	0.14514443177499103	0.01104790559917267	0.01878331921678058	0.05005592841163318	0.086229809854836	0.03612605687932372	0.03057570903608795	0.032654629273914826	0.016893783834235704	0.04166666666666671	0.022601362945531427	0.03186332188073642	0.00782677977222665	0.030957629194220168	0.016602373162752208	0.013505994233395808	0.010360297858563468	0.02295161682470234	0.012788718696815084	0.021181091317155454	0.059495646046206954	0.043567868098159275	0.011491057362617033	0.12621951219512267	0.019489120151371914	0.0648885920129778	0.017165471184763983	0.08044501497646606	0.015186639542035467	0.017354002144876837	0.10576969116590888	0.029620973478305203	0.04661097398898818	0.1300444192420382
5	0.08099658506084442	0.10501337910839678	0.10544918998527365	0.08522203348701857	0.13595757894234095	0.058482836558835904	0.0494628678187761	0.11089426012110369	0.11973784921546192	0.12764807077906265	0.07663533474007318	0.06383082395361256	0.0699434800161482	0.07764730226061776	0.06311693242217138	0.06319790924210016	0.09933359088275098	0.05759741756974866	0.08404260493166732	0.13127082341742063	0.10520178462786532	0.07737917289486791	0.07858758729222035	0.11477740733477194	0.07312282822178555	0.13721604639922758	0.0513500710563711	0.12030712704319621	0.054318129196573216	0.04798099762470271	0.10798500735398864	0.07011106703689021	0.07348828238017192	0.07922783028353128	0.12254573316732192	0.08223976319684324	0.06339822158135038	0.10370953458624481	0.1150035031528383	0.11272745450909918	0.030774111675127024	0.07839754648265317	0.1001338944146907	0.07273847320286236	0.05284799775711416	0.055879519294153406	0.060842947963267925	0.05525873157217784	0.0980363565665407	0.1044028722600159	0.09358585858585931	0.05298776097912134	0.05769417711674915	0.07659774436090296	0.09414745627980985	0.1041884816753935	0.060425813152055516	0.09445936050768923	0.06567915036333151	0.055950437037748414	0.060002837013570356	0.058928992686954534	0.08690591658583983	0.07175845458608504	0.08179646440516104	0.06611689121158361	0.08541534249254454	0.10050025012506313	0.078565075600356	0.07583610404850412	0.13196841458225053	0.08005158218430761	0.10958646616541458	0.08797490767440765	0.12199194578135704	0.05067208647050642	0.08330638081596899	0.04698017950635737	0.10482752242670942	0.06758239137692572	0.07164576206765502	0.0647360255747261	0.06307607991629721	0.061474645786726304	0.09767941116336216	0.09180438124519662	0.10543672854046948	0.07524971187091826	0.07084188911704328	0.08310236511456098	0.06246016571064369	0.061043912081705586	0.02976050991235902	0.08596620132255776	0.10498559499975638	0.0599423339572057	0.03209842282965656	0.17578409919766474	0.08154631655725825	0.09103661102539036	0.11607187798862477	0.1328124999999998	0.04211843202668878	0.05590994371482151	0.04531693472090803	0.11732429982346552	0.11758595102646628	0.05605477107402628	0.06694422103420544	0.08798869065028837	0.09844385922911243	0.08942180672695914	0.06602430225935073	0.09101219166430463
6	0.07729305949689834	0.07542787903266515	0.06715758468335799	0.14059694248968774	0.0636315864902307	0.08419268258228632	0.06903316207379737	0.05479657709052683	0.06816877152698038	0.054608011796510036	0.08987147515825886	0.08414949081518343	0.1447315300767064	0.021881951269981086	0.04702923310554272	0.1663102874792106	0.08644002317944799	0.0217200830066869	0.038081805359661484	0.02751070918610204	0.09430135875076114	0.02660687593423039	0.09053801514704507	0.0313296724848011	0.08354736365009881	0.11237312711454894	0.09208905731880654	0.036506665410523484	0.08969668904839156	0.09923990498812384	0.04635384542392183	0.09604323681078997	0.08988330600829497	0.07968027347677503	0.07642946077961922	0.08569314257523493	0.09829367940399007	0.10858014365836917	0.030377339605645287	0.08208358328334389	0.020395213923132798	0.08280621046578551	0.13968056618209687	0.03933090081978873	0.04915658146815571	0.13011510572486182	0.1433011537555925	0.03472840605520983	0.08267716535433087	0.028864323507180947	0.10121212121212167	0.059947204223661954	0.07655293088363989	0.14830827067669156	0.07993839427663013	0.0602617801047121	0.07373837511211823	0.061361972174761865	0.0345164896590277	0.1278935741043133	0.16951156083029983	0.057655107336636084	0.08554801163918589	0.1259869891244982	0.03922599139990449	0.04521263844272905	0.0881044345572784	0.02721360680340198	0.0860262871825284	0.04909055349110104	0.04085299541349473	0.07137188770955265	0.047039473684210575	0.10547882835028152	0.02818976524899331	0.05011778835050092	0.09019082382294569	0.022952505609573882	0.03833348746878773	0.11370248485715666	0.039528696313189275	0.034789149546330986	0.08978127646853737	0.10439970171513871	0.0729400940502963	0.14061299000768654	0.04720625647790444	0.128025355359201	0.027487399663991316	0.047487065779748726	0.12776388684610593	0.04941874146938397	0.02465201293527685	0.07362233651726668	0.035353288734801785	0.04734685618898274	0.03417973266731434	0.04862630683199599	0.07614879649890638	0.05769860195445832	0.10816932601802	0.027271855828221035	0.04012603095171889	0.11871482176360254	0.04247871333964033	0.11842168042368534	0.08043532030670343	0.09285408643560195	0.05223068552774763	0.12133177342302837	0.06904476897294697	0.10603597195407022	0.13912094171255104	0.06284850203194403
7	0.0005290750805637083	0.0	0.0005891016200294586	0.0	0.0	0.0	0.0	0.0	0.0	0.0006881297616121918	0.0006234413965087297	0.0	0.0005046427129592261	0.0005173038125291001	0.0004745634016704635	0.0006177239249227873	0.0007726482518833309	0.1408346783490897	0.0006809007344000777	0.0006187529747739193	0.0007097951733928221	0.0007473841554559048	0.0	0.0	0.0	0.0	0.0	0.0004710537472325602	0.0004630701551285036	0.0	0.0	0.0	0.0007233098659465772	0.0	0.0	0.0	0.0	0.0005903768572271977	0.0008507656891202113	0.0008498300339932039	0.0	0.0008625646923519279	0.0010998469778117847	0.0	0.0007009018270174331	0.0005577810455859251	0.0	0.08538636588503101	0.0006318654612617849	0.000566893424036283	0.000606060606060607	0.0	0.0	0.0005169172932330855	0.0	0.0	0.0	0.0	0.005356810136016428	0.0	0.0	0.0006605331446095819	0.0004849660523763344	0.0	0.0	0.0	0.0	0.0	0.0006423559640280677	0.0004889497359671442	0.0	0.0	0.0031015037593985157	0.0006070723933829127	0.0014242215892348495	0.0	0.0	0.0	0.005225191898640554	0.00047693995325988667	0.0007126567844925944	0.0006581730995251789	0.0	0.0	0.0	0.0006725595695618768	0.000518232356543862	0.0	0.009146910584282308	0.0	0.0	0.000564785616792963	0.0	0.0	0.0	0.0	0.0	0.0007780209093119419	0.00048626306831996304	0.0	0.0	0.0	0.0004633490872022982	0.0004690431519699824	0.0007095553453169354	0.0	0.0004946821667078918	0.0007607093614795818	0.0005204144391351691	0.0	0.0	0.0008129255156996255	0.0	0.0
8	0.006781780578134811	0.03448275862068973	0.007461953853706483	0.00946372239747637	0.005445946591506255	0.014455902434430509	0.005558150397010768	0.004103487964770063	0.02123995407577506	0.030277709510936418	0.008200652215614822	0.0075525020708473375	0.008477997577715004	0.01463969789457362	0.004793090356871683	0.01454027084818259	0.009947846242997896	0.009084620705556885	0.009824424882058272	0.005283198476915772	0.005171364834719131	0.007174887892376678	0.005163765122455018	0.006864090998234965	0.008007251850732769	0.006089898501691661	0.004500236854571295	0.007631070705167473	0.00564945589256775	0.007505938242280282	0.003700716420743003	0.038427211424038175	0.005111389719355805	0.008395334807963034	0.010008619863997741	0.008682782437099185	0.0066810862773371985	0.004870609072124378	0.012911620458412655	0.009498100379924046	0.001722262509064541	0.008242284838029523	0.02113618974751345	0.008719139458844756	0.007009018270174331	0.013133208255159465	0.0063103367082646775	0.007816364895616977	0.007874015748031466	0.0049130763416477905	0.005353535353535368	0.004223662107031435	0.005638184115874415	0.004370300751879724	0.013265103338632817	0.0053926701570680855	0.003823820988528533	0.008933365877471329	0.005869200670765816	0.009076937854192727	0.00567402714076319	0.007077140835102664	0.004073714839961212	0.0047176838655211915	0.010272336359292936	0.009157596969842315	0.0049381508825111385	0.02626313156578305	0.00953651546595517	0.005476237042832018	0.005295758664712292	0.006794960817379246	0.003947368421052655	0.012748520261041183	0.021805323642078427	0.005589172710055892	0.0040659797625098235	0.010704936424831751	0.0197909923240545	0.009634187055849725	0.0042759407069555624	0.009684547035870501	0.009815156195506018	0.004287844891871758	0.00899611531384178	0.0050922367409685	0.011259775746725773	0.011525163273146465	0.010453612096322649	0.005728011825572824	0.011717409422954446	0.007295147550242438	0.004124291137460744	0.007004653441097259	0.021973729185995453	0.006727704992665315	0.003191341751075344	0.005446146365183592	0.007926088013615398	0.00299247206246787	0.010972970252176976	0.14570552147239252	0.005050505050505051	0.004315196998123839	0.011021759697256408	0.016603845603320868	0.011723967350977037	0.012266438453858296	0.025311065903392407	0.010870624939066058	0.010390232224084302	0.012905192561731615	0.008733624454148518	0.008647575843493073
9	0.007070366985715011	0.0138334932094714	0.008149239077074178	0.006794467362290729	0.01834424115033684	0.007910721853369157	0.008267164876226106	0.006005104338687899	0.00880214313050135	0.00865077414598184	0.004747746019566476	0.009257905764264487	0.012212353653613277	0.007656096425430685	0.005742217160212612	0.006224756474221937	0.013569634923701019	0.007931750057643568	0.004814940907543403	0.03326987148976693	0.00633745690529306	0.06706527154957646	0.005016228976099157	0.014855854089037083	0.008712292894193509	0.02329627839536025	0.004879204168640455	0.008243440576569807	0.010882148645519868	0.010451306413301676	0.005456184466480083	0.008280444268147598	0.006268685504870334	0.007138548160064378	0.019586246528110425	0.009620128268376939	0.009949531362653252	0.005608580143658383	0.015113602242017939	0.011847630473905243	0.005620014503263238	0.014759440291355194	0.012146136189747598	0.006539354594133568	0.005653941404607293	0.00780893463820295	0.005603955733458924	0.005936479667557197	0.008943326528628337	0.017620937263794535	0.0054040404040404085	0.02764578833693311	0.005346553902984363	0.010855263157894817	0.015302066772655037	0.010418848167539314	0.00996081763678423	0.02064925555284359	0.012576858580212463	0.006195370281433129	0.005343042224218673	0.011653691908469058	0.009456838021338537	0.006008839449769092	0.007548972766364102	0.006712374742292793	0.005280398963477253	0.018259129564782442	0.009190631485324662	0.007236456092313738	0.017684051255378523	0.006199781767681789	0.007189849624060187	0.007740173015632131	0.03801198310578527	0.002910065130029098	0.00448181860185742	0.0036929693343305927	0.017432719874225608	0.005198645490532765	0.005796275180539769	0.008368200836820133	0.00856957799810676	0.008762117822520553	0.0076160294418319615	0.010232513451191421	0.01997550174314527	0.006578947368421066	0.012273660630950273	0.003464523281596465	0.006520566750012286	0.007059820209912041	0.002718282795144588	0.008963997060984594	0.017481322330192003	0.010066265364965394	0.006382683502150699	0.04750790177486031	0.011038171650863194	0.005891429372983616	0.005285146222378814	0.11186733128834349	0.010703363914373104	0.005956848030018776	0.004257332071901608	0.00982871320196579	0.009201088300766791	0.007797270955165707	0.010313667975587916	0.011504338500536221	0.016710557816614884	0.010618839548826375	0.00598063413707996	0.01729515168698617
